country,continent,year,lifeExp,pop,gdpPercap
S2,S2,999,437.41,,999
S2,S2,1000,437.41,,1000
S2,S2,1001,437.708,,1001
S2,S2,1002,437.708,,1002
S2,S2,1003,437.465,,1003
S2,S2,1004,437.465,,1004
S2,S2,1005,437.379,,1005
S2,S2,1006,437.379,,1006
S2,S2,1007,437.716,,1007
S2,S2,1008,437.716,,1008
S2,S2,1009,437.716,,1009
S2,S2,1010,438.021,,1010
S2,S2,1011,438.28,,1011
S2,S2,1012,438.28,,1012
S2,S2,1013,438.28,,1013
S2,S2,1014,438.224,,1014
S2,S2,1015,438.224,,1015
S2,S2,1016,437.889,,1016
S2,S2,1017,437.643,,1017
S2,S2,1018,437.643,,1018
S2,S2,1019,437.485,,1019
S2,S2,1020,437.485,,1020
S2,S2,1021,437.5,,1021
S2,S2,1022,437.5,,1022
S2,S2,1023,437.5,,1023
S2,S2,1024,437.713,,1024
S2,S2,1025,437.713,,1025
S2,S2,1026,437.518,,1026
S2,S2,1027,437.434,,1027
S2,S2,1028,437.434,,1028
S2,S2,1029,437.59,,1029
S2,S2,1030,437.59,,1030
S2,S2,1031,437.65,,1031
S2,S2,1032,437.65,,1032
S2,S2,1033,437.656,,1033
S2,S2,1034,437.656,,1034
S2,S2,1035,437.581,,1035
S2,S2,1036,437.581,,1036
S2,S2,1037,437.581,,1037
S2,S2,1038,437.681,,1038
S2,S2,1039,437.452,,1039
S2,S2,1040,437.452,,1040
S2,S2,1041,436.95,,1041
S2,S2,1042,436.95,,1042
S2,S2,1043,437.057,,1043
S2,S2,1044,437.057,,1044
S2,S2,1045,436.857,,1045
S2,S2,1046,436.857,,1046
S2,S2,1047,437.73,,1047
S2,S2,1048,437.73,,1048
S2,S2,1049,439.392,,1049
S2,S2,1050,439.392,,1050
S2,S2,1051,439.436,,1051
S2,S2,1052,439.436,,1052
S2,S2,1053,439.436,,1053
S2,S2,1054,439.216,,1054
S2,S2,1055,439.216,,1055
S2,S2,1056,438.864,,1056
S2,S2,1057,438.864,,1057
S2,S2,1058,439.032,,1058
S2,S2,1059,439.125,,1059
S2,S2,1060,439.125,,1060
S2,S2,1061,439.494,,1061
S2,S2,1062,439.494,,1062
S2,S2,1063,439.181,,1063
S2,S2,1064,439.181,,1064
S2,S2,1065,438.155,,1065
S2,S2,1066,438.155,,1066
S2,S2,1067,438.034,,1067
S2,S2,1068,438.034,,1068
S2,S2,1069,438.034,,1069
S2,S2,1070,438.09,,1070
S2,S2,1071,438.09,,1071
S2,S2,1072,437.404,,1072
S2,S2,1073,437.404,,1073
S2,S2,1074,437.185,,1074
S2,S2,1075,437.181,,1075
S2,S2,1076,437.181,,1076
S2,S2,1077,437.412,,1077
S2,S2,1078,437.412,,1078
S2,S2,1079,437.614,,1079
S2,S2,1080,437.614,,1080
S2,S2,1081,437.913,,1081
S2,S2,1082,437.913,,1082
S2,S2,1083,437.761,,1083
S2,S2,1084,437.761,,1084
S2,S2,1085,438.213,,1085
S2,S2,1086,438.213,,1086
S2,S2,1087,438.213,,1087
S2,S2,1088,438.329,,1088
S2,S2,1089,438.329,,1089
S2,S2,1090,438.188,,1090
S2,S2,1091,438.188,,1091
S2,S2,1092,438.193,,1092
S2,S2,1093,438.193,,1093
S2,S2,1094,438.15,,1094
S2,S2,1095,438.15,,1095
S2,S2,1096,438.143,,1096
S2,S2,1097,438.068,,1097
S2,S2,1098,438.068,,1098
S2,S2,1099,437.658,,1099
S2,S2,1100,437.658,,1100
S2,S2,1101,437.658,,1101
S2,S2,1102,437.396,,1102
S2,S2,1103,437.396,,1103
S2,S2,1104,437.909,,1104
S2,S2,1105,437.909,,1105
S2,S2,1106,437.935,,1106
S2,S2,1107,438.074,,1107
S2,S2,1108,438.074,,1108
S2,S2,1109,438.189,,1109
S2,S2,1110,438.189,,1110
S2,S2,1111,438.099,,1111
S2,S2,1112,438.099,,1112
S2,S2,1113,438.099,,1113
S2,S2,1114,437.865,,1114
S2,S2,1115,437.865,,1115
S2,S2,1116,437.939,,1116
S2,S2,1117,437.939,,1117
S2,S2,1118,437.886,,1118
S2,S2,1119,437.632,,1119
S2,S2,1120,437.632,,1120
S2,S2,1121,437.34,,1121
S2,S2,1122,437.34,,1122
S2,S2,1123,437.34,,1123
S2,S2,1124,437.236,,1124
S2,S2,1125,437.236,,1125
S2,S2,1126,437.677,,1126
S2,S2,1127,437.788,,1127
S2,S2,1128,437.788,,1128
S2,S2,1129,438.199,,1129
S2,S2,1130,438.199,,1130
S2,S2,1131,438.199,,1131
S2,S2,1132,438.529,,1132
S2,S2,1133,438.364,,1133
S2,S2,1134,438.364,,1134
S2,S2,1135,438.364,,1135
S2,S2,1136,438.163,,1136
S2,S2,1137,438.163,,1137
S2,S2,1138,437.86,,1138
S2,S2,1139,437.903,,1139
S2,S2,1140,437.903,,1140
S2,S2,1141,437.956,,1141
S2,S2,1142,437.956,,1142
S2,S2,1143,437.863,,1143
S2,S2,1144,437.863,,1144
S2,S2,1145,437.863,,1145
S2,S2,1146,437.997,,1146
S2,S2,1147,437.997,,1147
S2,S2,1148,438.202,,1148
S2,S2,1149,438.202,,1149
S2,S2,1150,438.119,,1150
S2,S2,1151,438.119,,1151
S2,S2,1152,438.206,,1152
S2,S2,1153,438.206,,1153
S2,S2,1154,438.116,,1154
S2,S2,1155,438.116,,1155
S2,S2,1156,437.761,,1156
S2,S2,1157,437.88,,1157
S2,S2,1158,437.88,,1158
S2,S2,1159,437.913,,1159
S2,S2,1160,437.913,,1160
S2,S2,1161,437.913,,1161
S2,S2,1162,437.919,,1162
S2,S2,1163,438.087,,1163
S2,S2,1164,438.087,,1164
S2,S2,1165,438.087,,1165
S2,S2,1166,437.994,,1166
S2,S2,1167,437.994,,1167
S2,S2,1168,437.151,,1168
S2,S2,1169,437.151,,1169
S2,S2,1170,437.139,,1170
S2,S2,1171,437.179,,1171
S2,S2,1172,437.179,,1172
S2,S2,1173,437.996,,1173
S2,S2,1174,437.996,,1174
S2,S2,1175,438.573,,1175
S2,S2,1176,438.573,,1176
S2,S2,1177,438.573,,1177
S2,S2,1178,438.573,,1178
S2,S2,1179,438.573,,1179
S2,S2,1180,438.459,,1180
S2,S2,1181,438.188,,1181
S2,S2,1182,438.188,,1182
S2,S2,1183,438.203,,1183
S2,S2,1184,438.203,,1184
S2,S2,1185,438.058,,1185
S2,S2,1186,438.058,,1186
S2,S2,1187,438.058,,1187
S2,S2,1188,438.199,,1188
S2,S2,1189,438.199,,1189
S2,S2,1190,437.962,,1190
S2,S2,1191,437.962,,1191
S2,S2,1192,437.958,,1192
S2,S2,1193,437.958,,1193
S2,S2,1194,437.991,,1194
S2,S2,1195,437.87,,1195
S2,S2,1196,437.87,,1196
S2,S2,1197,437.289,,1197
S2,S2,1198,437.289,,1198
S2,S2,1199,437.468,,1199
S2,S2,1200,437.468,,1200
S2,S2,1201,437.468,,1201
S2,S2,1202,436.92,,1202
S2,S2,1203,436.92,,1203
S2,S2,1204,436.83,,1204
S2,S2,1205,436.83,,1205
S2,S2,1206,437.147,,1206
S2,S2,1207,438.073,,1207
S2,S2,1208,438.073,,1208
S2,S2,1209,438.323,,1209
S2,S2,1210,438.323,,1210
S2,S2,1211,438.247,,1211
S2,S2,1212,438.247,,1212
S2,S2,1213,437.986,,1213
S2,S2,1214,437.986,,1214
S2,S2,1215,437.986,,1215
S2,S2,1216,437.958,,1216
S2,S2,1217,437.958,,1217
S2,S2,1218,437.955,,1218
S2,S2,1219,437.955,,1219
S2,S2,1220,437.871,,1220
S2,S2,1221,437.871,,1221
S2,S2,1222,437.988,,1222
S2,S2,1223,437.988,,1223
S2,S2,1224,437.829,,1224
S2,S2,1225,437.829,,1225
S2,S2,1226,437.869,,1226
S2,S2,1227,437.636,,1227
S2,S2,1228,437.636,,1228
S2,S2,1229,437.555,,1229
S2,S2,1230,437.555,,1230
S2,S2,1231,437.856,,1231
S2,S2,1232,437.856,,1232
S2,S2,1233,437.602,,1233
S2,S2,1234,437.602,,1234
S2,S2,1235,437.84,,1235
S2,S2,1236,437.84,,1236
S2,S2,1237,437.84,,1237
S2,S2,1238,437.985,,1238
S2,S2,1239,437.985,,1239
S2,S2,1240,437.505,,1240
S2,S2,1241,437.505,,1241
S2,S2,1242,437.953,,1242
S2,S2,1243,437.953,,1243
S2,S2,1244,437.867,,1244
S2,S2,1245,437.867,,1245
S2,S2,1246,437.923,,1246
S2,S2,1247,437.923,,1247
S2,S2,1248,437.354,,1248
S2,S2,1249,437.354,,1249
S2,S2,1250,437.132,,1250
S2,S2,1251,437.132,,1251
S2,S2,1252,437.32,,1252
S2,S2,1253,437.32,,1253
S2,S2,1254,437.8,,1254
S2,S2,1255,437.8,,1255
S2,S2,1256,437.897,,1256
S2,S2,1257,437.897,,1257
S2,S2,1258,438.053,,1258
S2,S2,1259,438.053,,1259
S2,S2,1260,437.97,,1260
S2,S2,1261,437.97,,1261
S2,S2,1262,437.426,,1262
S2,S2,1263,437.426,,1263
S2,S2,1264,436.754,,1264
S2,S2,1265,436.754,,1265
S2,S2,1266,435.611,,1266
S2,S2,1267,435.611,,1267
S2,S2,1268,434.021,,1268
S2,S2,1269,434.021,,1269
S2,S2,1270,430.998,,1270
S2,S2,1271,430.998,,1271
S2,S2,1272,428.62,,1272
S2,S2,1273,428.62,,1273
S2,S2,1274,427.587,,1274
S2,S2,1275,427.587,,1275
S2,S2,1276,427.151,,1276
S2,S2,1277,427.151,,1277
S2,S2,1278,427.192,,1278
S2,S2,1279,427.192,,1279
S2,S2,1280,427.505,,1280
S2,S2,1281,427.505,,1281
S2,S2,1282,429.605,,1282
S2,S2,1283,429.605,,1283
S2,S2,1284,432.661,,1284
S2,S2,1285,435.404,,1285
S2,S2,1286,435.404,,1286
S2,S2,1287,437.002,,1287
S2,S2,1288,437.002,,1288
S2,S2,1289,437.002,,1289
S2,S2,1290,437.406,,1290
S2,S2,1291,437.406,,1291
S2,S2,1292,437.153,,1292
S2,S2,1293,437.153,,1293
S2,S2,1294,436.929,,1294
S2,S2,1295,436.929,,1295
S2,S2,1296,436.68,,1296
S2,S2,1297,436.68,,1297
S2,S2,1298,436.746,,1298
S2,S2,1299,437.681,,1299
S2,S2,1300,437.681,,1300
S2,S2,1301,437.681,,1301
S2,S2,1302,438.149,,1302
S2,S2,1303,438.149,,1303
S2,S2,1304,438.186,,1304
S2,S2,1305,438.186,,1305
S2,S2,1306,437.928,,1306
S2,S2,1307,437.928,,1307
S2,S2,1308,437.934,,1308
S2,S2,1309,437.934,,1309
S2,S2,1310,437.883,,1310
S2,S2,1311,438.066,,1311
S2,S2,1312,438.066,,1312
S2,S2,1313,438.066,,1313
S2,S2,1314,437.902,,1314
S2,S2,1315,437.902,,1315
S2,S2,1316,438.02,,1316
S2,S2,1317,438.02,,1317
S2,S2,1318,438.107,,1318
S2,S2,1319,438.107,,1319
S2,S2,1320,437.938,,1320
S2,S2,1321,438.072,,1321
S2,S2,1322,438.072,,1322
S2,S2,1323,438.072,,1323
S2,S2,1324,438.025,,1324
S2,S2,1325,438.025,,1325
S2,S2,1326,437.775,,1326
S2,S2,1327,437.775,,1327
S2,S2,1328,437.411,,1328
S2,S2,1329,437.411,,1329
S2,S2,1330,436.899,,1330
S2,S2,1331,436.899,,1331
S2,S2,1332,436.976,,1332
S2,S2,1333,436.976,,1333
S2,S2,1334,437.359,,1334
S2,S2,1335,437.359,,1335
S2,S2,1336,437.869,,1336
S2,S2,1337,437.869,,1337
S2,S2,1338,438.247,,1338
S2,S2,1339,438.247,,1339
S2,S2,1340,438.305,,1340
S2,S2,1341,438.164,,1341
S2,S2,1342,438.164,,1342
S2,S2,1343,438.164,,1343
S2,S2,1344,438.106,,1344
S2,S2,1345,437.991,,1345
S2,S2,1346,437.991,,1346
S2,S2,1347,437.991,,1347
S2,S2,1348,437.905,,1348
S2,S2,1349,437.905,,1349
S2,S2,1350,437.918,,1350
S2,S2,1351,437.918,,1351
S2,S2,1352,437.98,,1352
S2,S2,1353,437.98,,1353
S2,S2,1354,438.239,,1354
S2,S2,1355,438.239,,1355
S2,S2,1356,438.301,,1356
S2,S2,1357,438.301,,1357
S2,S2,1358,437.927,,1358
S2,S2,1359,436.985,,1359
S2,S2,1360,436.985,,1360
S2,S2,1361,436.985,,1361
S2,S2,1362,436.361,,1362
S2,S2,1363,436.361,,1363
S2,S2,1364,435.845,,1364
S2,S2,1365,435.845,,1365
S2,S2,1366,436.65,,1366
S2,S2,1367,438.243,,1367
S2,S2,1368,438.243,,1368
S2,S2,1369,438.243,,1369
S2,S2,1370,438.869,,1370
S2,S2,1371,438.869,,1371
S2,S2,1372,438.771,,1372
S2,S2,1373,438.771,,1373
S2,S2,1374,438.539,,1374
S2,S2,1375,438.539,,1375
S2,S2,1376,438.466,,1376
S2,S2,1377,438.466,,1377
S2,S2,1378,438.271,,1378
S2,S2,1379,438.271,,1379
S2,S2,1380,438.226,,1380
S2,S2,1381,438.201,,1381
S2,S2,1382,438.201,,1382
S2,S2,1383,438.201,,1383
S2,S2,1384,438.258,,1384
S2,S2,1385,438.258,,1385
S2,S2,1386,438.195,,1386
S2,S2,1387,438.195,,1387
S2,S2,1388,438.45,,1388
S2,S2,1389,438.45,,1389
S2,S2,1390,438.293,,1390
S2,S2,1391,438.293,,1391
S2,S2,1392,438.091,,1392
S2,S2,1393,438.091,,1393
S2,S2,1394,437.722,,1394
S2,S2,1395,437.722,,1395
S2,S2,1396,437.72,,1396
S2,S2,1397,437.72,,1397
S2,S2,1398,437.67,,1398
S2,S2,1399,437.67,,1399
S2,S2,1400,437.67,,1400
S2,S2,1401,437.67,,1401
S2,S2,1402,437.76,,1402
S2,S2,1403,437.76,,1403
S2,S2,1404,437.733,,1404
S2,S2,1405,437.733,,1405
S2,S2,1406,438.009,,1406
S2,S2,1407,438.009,,1407
S2,S2,1408,438.009,,1408
S2,S2,1409,438.009,,1409
S2,S2,1410,438.009,,1410
S2,S2,1411,438.009,,1411
